550;lmc;FA;3472027;2022-11-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);4;21.8;0;21.80;87.20;0;0;87.20;6589147
502;lmc;FA;3472028;2022-11-01;MY-DAY-5;LENS;My Day Trial (5);4;0.01;0;0.01;0.04;0;0;0.04;6590546
529;lmc;FA;3472030;2022-11-01;BIOFINITY-MULTIFOCAL;LENS;Biofinity Multifocal (6);4;32.2;0;32.20;128.80;0;0;128.80;6589950
516;lmc;FA;3472031;2022-11-01;BIOFINITY-ENERGYS;LENS;Biofinity Energys (6);1;20.5;0;20.50;20.50;0;0;20.50;6587147
564;lmc;FA;3472033;2022-11-01;CLARITI-1-DAY-30;LENS;Clariti 1 day (30);3;12.9;0;12.90;38.70;0;0;38.70;6590245
110;lmc;FA;3472042;2022-11-01;MY-DAY-FOR-ASTIGMATISM-5;LENS;My Day for astigmatism Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6589245
513;lmc;FA;3472043;2022-11-01;MY-DAY-FOR-ASTIGMATISM-5;LENS;My Day for astigmatism Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6590583
017;lmc;FA;3472046;2022-11-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6590116
103;lmc;FA;3472048;2022-11-01;CLARITI-1-DAY-5;LENS;Clariti 1 Day Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6589047
520;lmc;FA;3472049;2022-11-01;MY-DAY-FOR-ASTIGMATISM-5;LENS;My Day for astigmatism Trial (5);4;0.01;0;0.01;0.04;0;0;0.04;6590501
533;lmc;FA;3472051;2022-11-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6588622
573;lmc;FA;3472056;2022-11-01;MY-DAY-5;LENS;My Day Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6590505
575;lmc;FA;3472058;2022-11-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);4;21.8;0;21.80;87.20;0;0;87.20;6589911
104;lmc;FA;3472062;2022-11-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);1;17.6;0;17.60;17.60;0;0;17.60;6589049
104;lmc;FA;3472062;2022-11-01;PROCLEAR-TORIC;LENS;Proclear toric (6);1;23;0;23.00;23.00;0;0;23.00;6589049
